20	702195	4194304	1	1773293792	1773293792000	seed-20
21	197470	4194304	1	1773293792	1773293792000	seed-21
22	1580610584	4194304	1	1773293792	1773293792000	seed-22
23	1321449445	4194304	1	1773293792	1773293792000	seed-23
40	1045006964	4194304	1	1773293792	1773293792000	seed-40
41	3676347	4194304	1	1773293792	1773293792000	seed-41
42	1691381442	4194304	1	1773293792	1773293792000	seed-42
43	1287991463	4194304	1	1773293792	1773293792000	seed-43
60	36383450	4194304	1	1773293792	1773293792000	seed-60
61	2108577772	4194304	1	1773293792	1773293792000	seed-61
62	2124950977	4194304	1	1773293792	1773293792000	seed-62
63	698537521	4194304	1	1773293792	1773293792000	seed-63
80	1436668781	4194304	1	1773293792	1773293792000	seed-80
81	4520132	4194304	1	1773293792	1773293792000	seed-81
82	1642507146	4194304	1	1773293792	1773293792000	seed-82
83	1224218842	4194304	1	1773293792	1773293792000	seed-83
100	12853543	4194304	1	1773293792	1773293792000	seed-100
101	1885312021	4194304	1	1773293792	1773293792000	seed-101
102	1255768351	4194304	1	1773293792	1773293792000	seed-102
103	1967378666	4194304	1	1773293792	1773293792000	seed-103
120	1369918066	4194304	1	1773293792	1773293792000	seed-120
121	1104328961	4194304	1	1773293792	1773293792000	seed-121
122	45867725	4194304	1	1773293792	1773293792000	seed-122
123	667631320	4194304	1	1773293792	1773293792000	seed-123
140	1708435786	4194304	1	1773293792	1773293792000	seed-140
141	759118231	4194304	1	1773293792	1773293792000	seed-141
142	1192169925	4194304	1	1773293792	1773293792000	seed-142
143	1199590725	4194304	1	1773293792	1773293792000	seed-143
160	1780227359	4194304	1	1773293792	1773293792000	seed-160
161	2029206586	4194304	1	1773293792	1773293792000	seed-161
162	1567541017	4194304	1	1773293792	1773293792000	seed-162
163	1897490646	4194304	1	1773293792	1773293792000	seed-163
180	1732248266	4194304	1	1773293792	1773293792000	seed-180
181	78328866	4194304	1	1773293792	1773293792000	seed-181
182	1369595329	4194304	1	1773293792	1773293792000	seed-182
183	2063336040	4194304	1	1773293792	1773293792000	seed-183
200	1021373936	4194304	1	1773293792	1773293792000	seed-200
201	922572395	4194304	1	1773293792	1773293792000	seed-201
202	2014144567	4194304	1	1773293792	1773293792000	seed-202
203	1436319144	4194304	1	1773293792	1773293792000	seed-203
220	1428410464	4194304	1	1773293792	1773293792000	seed-220
221	2073345987	4194304	1	1773293792	1773293792000	seed-221
222	1750090849	4194304	1	1773293792	1773293792000	seed-222
223	20994022	4194304	1	1773293792	1773293792000	seed-223
240	2085445356	4194304	1	1773293792	1773293792000	seed-240
241	1966766	4194304	1	1773293792	1773293792000	seed-241
242	506831045	4194304	1	1773293792	1773293792000	seed-242
243	1162657932	4194304	1	1773293792	1773293792000	seed-243
262	973464670	4194304	1	1773293792	1773293792000	seed-262
263	1797989691	4194304	1	1773293792	1773293792000	seed-263
280	2111602543	4194304	1	1773293792	1773293792000	seed-280
281	2060082079	4194304	1	1773293792	1773293792000	seed-281
282	367512249	4194304	1	1773293792	1773293792000	seed-282
283	1912570018	4194304	1	1773293792	1773293792000	seed-283
300	27996038	4194304	1	1773293792	1773293792000	seed-300
301	52005591	4194304	1	1773293792	1773293792000	seed-301
302	1119439827	4194304	1	1773293792	1773293792000	seed-302
303	1837800735	4194304	1	1773293792	1773293792000	seed-303
320	1627389064	4194304	1	1773293792	1773293792000	seed-320
321	1844810813	4194304	1	1773293792	1773293792000	seed-321
322	8890610	4194304	1	1773293792	1773293792000	seed-322
323	587669183	4194304	1	1773293792	1773293792000	seed-323
340	1450771189	4194304	1	1773293792	1773293792000	seed-340
341	1968784681	4194304	1	1773293792	1773293792000	seed-341
342	606086913	4194304	1	1773293792	1773293792000	seed-342
343	1012516797	4194304	1	1773293792	1773293792000	seed-343
360	171406721	4194304	1	1773293792	1773293792000	seed-360
361	116259926	4194304	1	1773293792	1773293792000	seed-361
362	2092440213	4194304	1	1773293792	1773293792000	seed-362
363	2130668152	4194304	1	1773293792	1773293792000	seed-363
380	2740994	4194304	1	1773293792	1773293792000	seed-380
381	998081881	4194304	1	1773293792	1773293792000	seed-381
382	555444542	4194304	1	1773293792	1773293792000	seed-382
383	1157125138	4194304	1	1773293792	1773293792000	seed-383
400	1740720372	4194304	1	1773293792	1773293792000	seed-400
401	562376781	4194304	1	1773293792	1773293792000	seed-401
402	3773736	4194304	1	1773293792	1773293792000	seed-402
403	1408002878	4194304	1	1773293792	1773293792000	seed-403
420	608553577	4194304	1	1773293792	1773293792000	seed-420
421	1502672282	4194304	1	1773293792	1773293792000	seed-421
422	1573120283	4194304	1	1773293792	1773293792000	seed-422
423	1426479289	4194304	1	1773293792	1773293792000	seed-423
440	1569019766	4194304	1	1773293792	1773293792000	seed-440
441	1413917728	4194304	1	1773293792	1773293792000	seed-441
442	1285255249	4194304	1	1773293792	1773293792000	seed-442
443	754318865	4194304	1	1773293792	1773293792000	seed-443
460	1827676733	4194304	1	1773293792	1773293792000	seed-460
461	595121078	4194304	1	1773293792	1773293792000	seed-461
462	1715619946	4194304	1	1773293792	1773293792000	seed-462
463	1587396269	4194304	1	1773293792	1773293792000	seed-463
480	1561750	4194304	1	1773293792	1773293792000	seed-480
481	618076400	4194304	1	1773293792	1773293792000	seed-481
482	115403093	4194304	1	1773293792	1773293792000	seed-482
483	783997958	4194304	1	1773293792	1773293792000	seed-483
500	524959459	4194304	1	1773293792	1773293792000	seed-500
501	74931839	4194304	1	1773293792	1773293792000	seed-501
502	1568115494	4194304	1	1773293792	1773293792000	seed-502
503	619702914	4194304	1	1773293792	1773293792000	seed-503
520	1344359294	4194304	1	1773293792	1773293792000	seed-520
521	1658157487	4194304	1	1773293792	1773293792000	seed-521
